sale_id,date,product_id,customer_id,quantity,unit_price,total_amount
S01552,2023-10-23,P004,C019,6,92.69,556.14
S01553,2023-10-23,P015,C012,2,6.27,12.54
S01554,2023-10-23,P005,C001,6,366.92,2201.52
S01555,2023-10-23,P011,C018,3,80.56,241.68
S01556,2023-10-24,P003,C020,2,51.81,103.62
S01557,2023-10-24,P013,C010,6,153.14,918.84
S01558,2023-10-24,P005,C014,2,349.89,699.78
S01559,2023-10-24,P004,C012,8,92.95,743.6
S01560,2023-10-24,P005,C007,9,343.07,3087.63
S01561,2023-10-24,P002,C012,1,30.82,30.82
S01562,2023-10-25,P008,C017,1,41.19,41.19
S01563,2023-10-25,P015,C017,3,5.8,17.4
S01564,2023-10-25,P015,C016,9,5.88,52.92
S01565,2023-10-26,P003,C004,9,50.87,457.83
S01566,2023-10-26,P003,C007,1,49.79,49.79
S01567,2023-10-26,P012,C017,2,190.07,380.14
S01568,2023-10-26,P015,C002,10,6.21,62.1
S01569,2023-10-26,P006,C015,1,240.07,240.07
S01570,2023-10-27,P012,C010,1,201.54,201.54
S01571,2023-10-27,P005,C007,6,339.51,2037.06
S01572,2023-10-27,P005,C009,9,343.66,3092.94
S01573,2023-10-27,P008,C004,5,38.59,192.95
S01574,2023-10-27,P005,C004,1,366.03,366.03
S01575,2023-10-27,P009,C017,2,12.61,25.22
S01576,2023-10-27,P006,C018,6,244.27,1465.62
S01577,2023-10-27,P012,C010,10,194.89,1948.9
S01578,2023-10-28,P005,C020,6,351.41,2108.46
S01579,2023-10-28,P001,C005,1,1296.19,1296.19
S01580,2023-10-28,P011,C002,2,79.06,158.12
S01581,2023-10-29,P007,C013,3,510.22,1530.66
S01582,2023-10-29,P015,C019,8,6.06,48.48
S01583,2023-10-29,P005,C011,4,357.44,1429.76
S01584,2023-10-30,P013,C018,2,157.09,314.18
S01585,2023-10-30,P013,C015,10,144.47,1444.7
S01586,2023-10-30,P014,C015,2,179.19,358.38
S01587,2023-10-30,P011,C015,8,77.84,622.72
S01588,2023-10-30,P004,C005,10,87.81,878.1
S01589,2023-10-30,P006,C013,3,254.98,764.94
S01590,2023-10-30,P011,C011,6,79.62,477.72
S01591,2023-10-30,P001,C003,8,1249.67,9997.36
S01592,2023-10-31,P008,C006,5,41.06,205.3
S01593,2023-10-31,P010,C019,3,9.0,27.0
S01594,2023-10-31,P007,C004,6,502.8,3016.8
S01595,2023-10-31,P002,C010,9,29.87,268.83
S01596,2023-10-31,P010,C014,4,9.1,36.4
S01597,2023-10-31,P009,C006,8,12.84,102.72
S01598,2023-11-01,P004,C019,7,92.55,647.85
S01599,2023-11-01,P007,C019,6,502.22,3013.32
S01600,2023-11-01,P004,C006,2,92.14,184.28
S01601,2023-11-01,P012,C019,8,192.28,1538.24
S01602,2023-11-01,P010,C015,6,9.04,54.24
S01603,2023-11-01,P014,C015,3,176.53,529.59
S01604,2023-11-01,P007,C003,10,480.43,4804.3
S01605,2023-11-01,P014,C020,7,176.88,1238.16
S01606,2023-11-01,P011,C002,2,77.73,155.46
S01607,2023-11-02,P015,C019,1,6.14,6.14
S01608,2023-11-02,P011,C005,8,80.24,641.92
S01609,2023-11-02,P007,C020,10,497.35,4973.5
S01610,2023-11-02,P004,C011,5,90.62,453.1
S01611,2023-11-02,P015,C010,7,6.12,42.84
S01612,2023-11-02,P015,C012,2,6.04,12.08
S01613,2023-11-02,P010,C017,7,9.3,65.1
S01614,2023-11-02,P014,C010,1,177.64,177.64
S01615,2023-11-03,P001,C001,9,1341.69,12075.21
S01616,2023-11-03,P006,C004,5,259.13,1295.65
S01617,2023-11-03,P004,C014,10,89.04,890.4
S01618,2023-11-03,P006,C013,7,247.03,1729.21
S01619,2023-11-03,P009,C007,3,12.96,38.88
S01620,2023-11-03,P004,C018,7,93.08,651.56
S01621,2023-11-03,P006,C014,3,244.7,734.1
S01622,2023-11-03,P014,C005,3,171.2,513.6
S01623,2023-11-03,P011,C001,3,81.76,245.28
S01624,2023-11-03,P008,C014,3,38.33,114.99
S01625,2023-11-03,P011,C014,8,83.14,665.12
S01626,2023-11-04,P010,C014,10,8.7,87.0
S01627,2023-11-04,P009,C014,9,13.41,120.69
S01628,2023-11-04,P007,C012,4,484.28,1937.12
S01629,2023-11-04,P010,C001,10,8.99,89.9
S01630,2023-11-04,P012,C008,9,195.38,1758.42
S01631,2023-11-04,P015,C018,10,5.91,59.1
S01632,2023-11-04,P001,C019,8,1326.62,10612.96
S01633,2023-11-04,P002,C019,8,31.37,250.96
S01634,2023-11-04,P002,C005,9,31.44,282.96
S01635,2023-11-04,P013,C009,8,150.24,1201.92
S01636,2023-11-04,P009,C020,2,12.66,25.32
S01637,2023-11-04,P011,C003,9,82.37,741.33
S01638,2023-11-05,P010,C002,6,9.02,54.12
S01639,2023-11-05,P001,C016,8,1301.64,10413.12
S01640,2023-11-05,P008,C019,6,39.67,238.02
S01641,2023-11-05,P013,C010,5,145.0,725.0
S01642,2023-11-05,P012,C020,5,204.53,1022.65
S01643,2023-11-05,P010,C009,1,9.11,9.11
S01644,2023-11-05,P010,C006,10,8.59,85.9
S01645,2023-11-05,P005,C020,1,342.53,342.53
S01646,2023-11-05,P002,C005,9,28.72,258.48
S01647,2023-11-06,P005,C005,10,342.32,3423.2
S01648,2023-11-06,P014,C009,1,184.34,184.34
S01649,2023-11-06,P010,C006,10,9.2,92.0
S01650,2023-11-06,P011,C015,6,82.45,494.7
S01651,2023-11-06,P005,C008,8,338.82,2710.56
S01652,2023-11-06,P009,C002,6,13.62,81.72
S01653,2023-11-06,P003,C020,3,51.68,155.04
S01654,2023-11-06,P013,C014,7,146.06,1022.42
S01655,2023-11-06,P008,C006,4,40.3,161.2
S01656,2023-11-07,P001,C009,2,1241.82,2483.64
S01657,2023-11-07,P008,C013,8,39.2,313.6
S01658,2023-11-07,P012,C018,4,197.59,790.36
S01659,2023-11-07,P012,C013,8,195.24,1561.92
S01660,2023-11-07,P009,C014,1,12.72,12.72
S01661,2023-11-07,P013,C015,7,152.67,1068.69
S01662,2023-11-07,P009,C002,2,13.53,27.06
S01663,2023-11-07,P011,C012,7,80.87,566.09
S01664,2023-11-07,P011,C009,6,78.15,468.9
S01665,2023-11-08,P005,C019,7,348.63,2440.41
S01666,2023-11-08,P011,C008,10,82.15,821.5
S01667,2023-11-08,P009,C011,3,12.75,38.25
S01668,2023-11-08,P001,C001,2,1236.55,2473.1
S01669,2023-11-08,P002,C017,2,30.55,61.1
S01670,2023-11-08,P006,C008,5,243.79,1218.95
S01671,2023-11-08,P001,C001,10,1246.94,12469.4
S01672,2023-11-09,P011,C007,10,81.09,810.9
S01673,2023-11-09,P012,C004,2,207.12,414.24
S01674,2023-11-09,P003,C013,10,51.51,515.1
S01675,2023-11-09,P003,C004,3,48.76,146.28
S01676,2023-11-09,P008,C003,8,41.68,333.44
S01677,2023-11-09,P005,C014,6,341.5,2049.0
S01678,2023-11-09,P013,C003,5,154.15,770.75
S01679,2023-11-09,P007,C013,6,524.79,3148.74
S01680,2023-11-09,P005,C009,3,347.91,1043.73
S01681,2023-11-09,P008,C007,10,39.56,395.6
S01682,2023-11-09,P011,C016,2,77.14,154.28
S01683,2023-11-10,P004,C020,2,93.7,187.4
S01684,2023-11-10,P012,C009,2,190.69,381.38
S01685,2023-11-10,P002,C019,5,30.82,154.1
S01686,2023-11-10,P001,C016,3,1319.86,3959.58
S01687,2023-11-10,P001,C002,7,1269.63,8887.41
S01688,2023-11-10,P012,C011,7,201.48,1410.36
S01689,2023-11-10,P009,C016,8,12.91,103.28
S01690,2023-11-10,P014,C003,9,175.06,1575.54
S01691,2023-11-10,P007,C016,2,503.35,1006.7
S01692,2023-11-10,P015,C012,6,6.1,36.6
S01693,2023-11-11,P001,C003,6,1304.49,7826.94
S01694,2023-11-11,P006,C003,8,256.5,2052.0
S01695,2023-11-11,P005,C007,3,351.9,1055.7
S01696,2023-11-11,P007,C007,5,509.78,2548.9
S01697,2023-11-11,P015,C004,6,5.98,35.88
S01698,2023-11-11,P015,C015,4,5.77,23.08
S01699,2023-11-11,P004,C001,10,87.64,876.4
S01700,2023-11-11,P007,C003,9,507.16,4564.44
S01701,2023-11-11,P008,C018,8,41.86,334.88
S01702,2023-11-11,P001,C002,6,1242.28,7453.68
S01703,2023-11-12,P001,C013,2,1262.51,2525.02
S01704,2023-11-12,P011,C017,8,83.51,668.08
S01705,2023-11-12,P014,C018,3,184.33,552.99
S01706,2023-11-12,P004,C003,1,92.11,92.11
S01707,2023-11-12,P008,C001,8,41.62,332.96
S01708,2023-11-12,P010,C002,4,9.17,36.68
S01709,2023-11-12,P003,C001,3,50.65,151.95
S01710,2023-11-12,P015,C010,2,5.96,11.92
S01711,2023-11-12,P003,C019,2,51.58,103.16
S01712,2023-11-12,P002,C004,8,30.27,242.16
S01713,2023-11-12,P010,C008,2,9.26,18.52
S01714,2023-11-12,P007,C011,7,491.2,3438.4
S01715,2023-11-13,P010,C018,3,8.83,26.49
S01716,2023-11-13,P013,C007,1,151.39,151.39
S01717,2023-11-13,P006,C003,2,244.34,488.68
S01718,2023-11-13,P013,C014,3,152.93,458.79
S01719,2023-11-13,P009,C006,8,12.66,101.28
S01720,2023-11-13,P010,C002,3,8.63,25.89
S01721,2023-11-13,P014,C020,7,184.99,1294.93
S01722,2023-11-13,P001,C016,2,1235.82,2471.64
S01723,2023-11-13,P003,C003,10,51.92,519.2
S01724,2023-11-13,P007,C016,3,485.3,1455.9
S01725,2023-11-13,P011,C009,9,79.59,716.31
S01726,2023-11-13,P004,C006,10,91.71,917.1
S01727,2023-11-14,P003,C016,10,52.24,522.4
S01728,2023-11-14,P011,C010,6,79.34,476.04
S01729,2023-11-14,P009,C008,4,12.49,49.96
S01730,2023-11-14,P009,C004,10,12.81,128.1
S01731,2023-11-14,P013,C018,9,145.78,1312.02
S01732,2023-11-14,P013,C007,5,143.29,716.45
S01733,2023-11-14,P002,C005,8,29.98,239.84
S01734,2023-11-14,P003,C002,1,50.71,50.71
S01735,2023-11-14,P005,C007,7,341.29,2389.03
S01736,2023-11-14,P010,C015,1,8.63,8.63
S01737,2023-11-14,P001,C018,3,1255.54,3766.62
S01738,2023-11-15,P008,C017,2,38.27,76.54
S01739,2023-11-15,P004,C015,10,90.71,907.1
S01740,2023-11-15,P007,C007,6,486.49,2918.94
S01741,2023-11-15,P002,C011,4,28.78,115.12
S01742,2023-11-15,P012,C014,4,197.5,790.0
S01743,2023-11-15,P004,C003,8,90.76,726.08
S01744,2023-11-15,P001,C014,3,1263.09,3789.27
S01745,2023-11-16,P008,C006,7,39.48,276.36
S01746,2023-11-16,P008,C007,6,41.89,251.34
S01747,2023-11-16,P004,C011,3,85.78,257.34
S01748,2023-11-16,P010,C002,5,8.66,43.3
S01749,2023-11-16,P014,C015,8,178.52,1428.16
S01750,2023-11-16,P013,C011,4,155.79,623.16
S01751,2023-11-16,P010,C006,10,9.35,93.5
S01752,2023-11-16,P010,C018,4,8.62,34.48
S01753,2023-11-16,P014,C017,8,186.51,1492.08
S01754,2023-11-16,P004,C019,8,93.02,744.16
S01755,2023-11-16,P005,C001,7,358.26,2507.82
S01756,2023-11-17,P004,C011,7,90.71,634.97
S01757,2023-11-17,P015,C019,3,6.24,18.72
S01758,2023-11-17,P015,C001,7,6.28,43.96
S01759,2023-11-17,P001,C016,9,1239.36,11154.24
S01760,2023-11-17,P009,C013,8,13.39,107.12
S01761,2023-11-17,P012,C004,8,199.9,1599.2
S01762,2023-11-17,P002,C018,1,30.57,30.57
S01763,2023-11-17,P007,C007,3,492.91,1478.73
S01764,2023-11-18,P011,C003,1,79.83,79.83
S01765,2023-11-18,P005,C006,8,362.52,2900.16
S01766,2023-11-18,P012,C019,1,209.52,209.52
S01767,2023-11-18,P008,C005,7,38.73,271.11
S01768,2023-11-18,P014,C012,8,183.66,1469.28
S01769,2023-11-18,P001,C003,7,1351.14,9457.98
S01770,2023-11-18,P006,C017,1,244.9,244.9
S01771,2023-11-18,P013,C009,10,150.63,1506.3
S01772,2023-11-19,P013,C003,10,155.7,1557.0
S01773,2023-11-19,P012,C002,9,208.9,1880.1
S01774,2023-11-19,P011,C012,1,76.88,76.88
S01775,2023-11-19,P006,C015,10,238.51,2385.1
S01776,2023-11-19,P006,C006,9,255.11,2295.99
S01777,2023-11-19,P009,C007,3,13.62,40.86
S01778,2023-11-19,P004,C018,2,91.33,182.66
S01779,2023-11-19,P012,C019,4,205.05,820.2
S01780,2023-11-20,P006,C012,5,250.08,1250.4
S01781,2023-11-20,P007,C009,1,478.16,478.16
S01782,2023-11-20,P006,C015,8,250.03,2000.24
S01783,2023-11-20,P014,C004,8,183.77,1470.16
S01784,2023-11-20,P011,C018,5,79.61,398.05
S01785,2023-11-20,P006,C003,4,259.79,1039.16
S01786,2023-11-20,P008,C003,2,39.55,79.1
S01787,2023-11-20,P003,C010,2,48.04,96.08
S01788,2023-11-21,P002,C005,8,28.94,231.52
S01789,2023-11-21,P004,C017,1,88.13,88.13
S01790,2023-11-21,P011,C018,3,79.78,239.34
S01791,2023-11-21,P007,C015,1,489.57,489.57
S01792,2023-11-21,P002,C001,4,30.99,123.96
S01793,2023-11-21,P009,C011,7,13.09,91.63
S01794,2023-11-21,P011,C011,8,80.74,645.92
S01795,2023-11-21,P012,C017,9,198.9,1790.1
S01796,2023-11-21,P005,C019,3,363.93,1091.79
S01797,2023-11-22,P003,C009,4,49.91,199.64
S01798,2023-11-22,P005,C002,3,344.85,1034.55
S01799,2023-11-22,P008,C006,10,41.69,416.9
S01800,2023-11-22,P012,C018,5,193.64,968.2
S01801,2023-11-22,P003,C005,3,48.68,146.04
S01802,2023-11-22,P001,C011,10,1251.43,12514.3
S01803,2023-11-22,P005,C012,3,339.67,1019.01
S01804,2023-11-22,P012,C002,6,209.55,1257.3
S01805,2023-11-22,P003,C012,8,50.19,401.52
S01806,2023-11-23,P009,C010,2,13.54,27.08
S01807,2023-11-23,P007,C016,3,522.38,1567.14
S01808,2023-11-23,P015,C011,3,5.69,17.07
S01809,2023-11-23,P012,C018,9,196.62,1769.58
S01810,2023-11-23,P012,C010,8,207.91,1663.28
S01811,2023-11-23,P013,C019,3,154.48,463.44
S01812,2023-11-23,P012,C015,6,203.77,1222.62
S01813,2023-11-23,P012,C016,1,192.78,192.78
S01814,2023-11-24,P002,C010,1,29.69,29.69
S01815,2023-11-24,P014,C008,8,177.42,1419.36
S01816,2023-11-24,P006,C002,10,253.52,2535.2
S01817,2023-11-24,P010,C017,4,9.24,36.96
S01818,2023-11-24,P013,C009,4,142.83,571.32
S01819,2023-11-24,P009,C015,2,13.61,27.22
S01820,2023-11-24,P007,C007,8,490.88,3927.04
S01821,2023-11-24,P010,C017,1,9.36,9.36
S01822,2023-11-24,P006,C013,3,255.39,766.17
S01823,2023-11-24,P007,C012,7,493.63,3455.41
S01824,2023-11-24,P005,C012,6,343.27,2059.62
S01825,2023-11-25,P014,C018,2,174.87,349.74
S01826,2023-11-25,P015,C015,7,6.17,43.19
S01827,2023-11-25,P005,C006,7,357.99,2505.93
S01828,2023-11-25,P007,C005,10,504.89,5048.9
S01829,2023-11-25,P003,C007,5,49.86,249.3
S01830,2023-11-25,P014,C017,6,172.18,1033.08
S01831,2023-11-25,P010,C013,2,8.55,17.1
S01832,2023-11-25,P011,C009,7,77.39,541.73
S01833,2023-11-25,P008,C019,3,38.79,116.37
S01834,2023-11-25,P014,C013,5,180.96,904.8
S01835,2023-11-26,P014,C010,10,176.46,1764.6
S01836,2023-11-26,P009,C015,4,12.38,49.52
S01837,2023-11-26,P001,C005,5,1274.01,6370.05
S01838,2023-11-26,P011,C016,2,81.22,162.44
S01839,2023-11-26,P015,C010,7,5.8,40.6
S01840,2023-11-26,P015,C008,1,5.76,5.76
S01841,2023-11-26,P005,C016,2,353.45,706.9
S01842,2023-11-27,P010,C016,10,8.93,89.3
S01843,2023-11-27,P005,C016,2,345.55,691.1
S01844,2023-11-27,P012,C019,1,206.9,206.9
S01845,2023-11-27,P003,C019,1,48.22,48.22
S01846,2023-11-27,P008,C005,6,38.64,231.84
S01847,2023-11-27,P005,C012,7,354.76,2483.32
S01848,2023-11-27,P006,C002,5,244.78,1223.9
S01849,2023-11-27,P011,C003,9,77.54,697.86
S01850,2023-11-27,P011,C006,2,80.78,161.56
S01851,2023-11-28,P009,C011,6,13.41,80.46
S01852,2023-11-28,P011,C010,5,81.47,407.35
S01853,2023-11-28,P012,C012,2,200.68,401.36
S01854,2023-11-28,P006,C005,1,240.91,240.91
S01855,2023-11-28,P005,C012,8,346.91,2775.28
S01856,2023-11-28,P015,C006,2,5.82,11.64
S01857,2023-11-28,P009,C008,4,13.37,53.48
S01858,2023-11-28,P009,C020,9,13.44,120.96
S01859,2023-11-29,P009,C004,7,12.94,90.58
S01860,2023-11-29,P002,C004,3,31.26,93.78
S01861,2023-11-29,P008,C012,5,40.75,203.75
S01862,2023-11-29,P003,C015,10,50.11,501.1
S01863,2023-11-29,P006,C006,5,238.21,1191.05
S01864,2023-11-29,P014,C004,4,173.31,693.24
S01865,2023-11-29,P012,C005,4,196.14,784.56
S01866,2023-11-29,P004,C005,2,89.31,178.62
S01867,2023-11-29,P013,C004,2,142.77,285.54
S01868,2023-11-29,P008,C014,1,38.78,38.78
S01869,2023-11-29,P001,C017,10,1242.69,12426.9
S01870,2023-11-29,P002,C009,1,28.69,28.69
S01871,2023-11-30,P001,C004,2,1354.6,2709.2
S01872,2023-11-30,P004,C019,4,87.15,348.6
S01873,2023-11-30,P006,C001,2,241.13,482.26
S01874,2023-11-30,P012,C009,10,196.95,1969.5
S01875,2023-11-30,P003,C017,10,48.7,487.0
S01876,2023-11-30,P010,C003,2,9.28,18.56
S01877,2023-11-30,P013,C001,9,145.75,1311.75
S01878,2023-11-30,P004,C010,3,93.6,280.8
S01879,2023-11-30,P009,C001,2,13.54,27.08
S01880,2023-11-30,P015,C017,8,5.91,47.28
S01881,2023-11-30,P010,C006,8,9.15,73.2
S01882,2023-11-30,P002,C006,6,31.43,188.58
S01883,2023-12-01,P004,C017,4,89.16,356.64
S01884,2023-12-01,P013,C011,2,149.48,298.96
S01885,2023-12-01,P009,C005,8,13.33,106.64
S01886,2023-12-01,P012,C010,9,204.43,1839.87
S01887,2023-12-01,P002,C011,8,28.84,230.72
S01888,2023-12-01,P005,C015,10,358.26,3582.6
S01889,2023-12-01,P011,C015,4,80.42,321.68
S01890,2023-12-01,P005,C014,4,362.48,1449.92
S01891,2023-12-01,P015,C016,6,5.8,34.8
S01892,2023-12-01,P011,C016,2,79.16,158.32
S01893,2023-12-02,P011,C003,2,77.14,154.28
S01894,2023-12-02,P007,C019,2,512.06,1024.12
S01895,2023-12-02,P015,C006,2,5.91,11.82
S01896,2023-12-02,P004,C011,4,90.84,363.36
S01897,2023-12-02,P007,C004,4,516.9,2067.6
S01898,2023-12-02,P012,C016,5,205.29,1026.45
S01899,2023-12-02,P013,C019,10,146.58,1465.8
S01900,2023-12-02,P013,C013,6,149.63,897.78
S01901,2023-12-02,P010,C013,8,9.0,72.0
S01902,2023-12-02,P003,C015,2,48.1,96.2
S01903,2023-12-02,P008,C016,4,40.5,162.0
S01904,2023-12-03,P001,C004,1,1342.93,1342.93
S01905,2023-12-03,P008,C001,3,39.52,118.56
S01906,2023-12-03,P011,C011,3,78.41,235.23
S01907,2023-12-03,P010,C004,2,9.13,18.26
S01908,2023-12-03,P009,C016,8,12.6,100.8
S01909,2023-12-03,P011,C016,8,80.03,640.24
S01910,2023-12-03,P009,C011,9,13.05,117.45
S01911,2023-12-03,P013,C002,7,155.69,1089.83
S01912,2023-12-04,P007,C015,6,517.63,3105.78
S01913,2023-12-04,P008,C015,1,38.12,38.12
S01914,2023-12-04,P009,C010,3,12.98,38.94
S01915,2023-12-04,P003,C010,7,49.93,349.51
S01916,2023-12-04,P002,C019,8,30.47,243.76
S01917,2023-12-04,P011,C018,10,79.75,797.5
S01918,2023-12-04,P009,C006,9,12.41,111.69
S01919,2023-12-05,P008,C019,7,40.46,283.22
S01920,2023-12-05,P006,C010,6,239.03,1434.18
S01921,2023-12-05,P010,C002,3,9.29,27.87
S01922,2023-12-05,P006,C019,1,256.62,256.62
S01923,2023-12-05,P011,C011,7,76.77,537.39
S01924,2023-12-05,P006,C012,7,246.27,1723.89
S01925,2023-12-05,P011,C008,4,77.87,311.48
S01926,2023-12-05,P005,C019,2,364.35,728.7
S01927,2023-12-05,P002,C010,2,29.5,59.0
S01928,2023-12-06,P009,C011,1,12.94,12.94
S01929,2023-12-06,P014,C014,10,180.26,1802.6
S01930,2023-12-06,P007,C009,1,509.79,509.79
S01931,2023-12-06,P010,C001,6,8.88,53.28
S01932,2023-12-06,P007,C011,10,479.88,4798.8
S01933,2023-12-06,P008,C004,4,39.33,157.32
S01934,2023-12-06,P009,C011,3,13.14,39.42
S01935,2023-12-07,P007,C007,8,506.76,4054.08
S01936,2023-12-07,P013,C003,9,145.7,1311.3
S01937,2023-12-07,P005,C002,5,367.36,1836.8
S01938,2023-12-07,P007,C008,10,512.13,5121.3
S01939,2023-12-07,P002,C019,2,30.27,60.54
S01940,2023-12-07,P005,C003,10,360.53,3605.3
S01941,2023-12-07,P008,C014,4,39.38,157.52
S01942,2023-12-07,P002,C010,9,30.9,278.1
S01943,2023-12-07,P007,C018,6,484.99,2909.94
S01944,2023-12-08,P005,C020,9,348.35,3135.15
S01945,2023-12-08,P013,C018,3,155.7,467.1
S01946,2023-12-08,P011,C017,3,80.6,241.8
S01947,2023-12-08,P004,C015,5,93.92,469.6
S01948,2023-12-08,P009,C020,7,13.55,94.85
S01949,2023-12-08,P012,C002,9,194.0,1746.0
S01950,2023-12-08,P008,C005,4,38.59,154.36
S01951,2023-12-08,P011,C010,7,79.27,554.89
S01952,2023-12-08,P014,C003,4,186.22,744.88
S01953,2023-12-08,P005,C010,3,341.47,1024.41
S01954,2023-12-09,P004,C013,4,86.51,346.04
S01955,2023-12-09,P004,C001,4,92.66,370.64
S01956,2023-12-09,P005,C015,8,352.08,2816.64
S01957,2023-12-09,P007,C014,1,485.09,485.09
S01958,2023-12-09,P005,C005,1,341.53,341.53
S01959,2023-12-09,P013,C009,9,145.13,1306.17
S01960,2023-12-09,P014,C002,8,185.07,1480.56
S01961,2023-12-09,P001,C003,6,1313.2,7879.2
S01962,2023-12-09,P014,C003,7,187.13,1309.91
S01963,2023-12-09,P011,C003,7,83.53,584.71
S01964,2023-12-09,P012,C005,4,192.23,768.92
S01965,2023-12-10,P009,C004,9,13.2,118.8
S01966,2023-12-10,P010,C017,5,8.99,44.95
S01967,2023-12-10,P002,C008,10,28.86,288.6
S01968,2023-12-10,P013,C011,6,154.97,929.82
S01969,2023-12-10,P012,C013,4,208.7,834.8
S01970,2023-12-10,P004,C005,2,87.07,174.14
S01971,2023-12-10,P005,C015,7,341.39,2389.73
S01972,2023-12-10,P010,C002,8,9.02,72.16
S01973,2023-12-10,P012,C004,6,200.9,1205.4
S01974,2023-12-10,P008,C008,5,41.51,207.55
S01975,2023-12-10,P015,C005,6,5.98,35.88
S01976,2023-12-10,P006,C010,1,253.62,253.62
S01977,2023-12-11,P001,C002,4,1267.88,5071.52
S01978,2023-12-11,P007,C010,6,520.15,3120.9
S01979,2023-12-11,P011,C004,9,82.93,746.37
S01980,2023-12-11,P014,C015,7,171.13,1197.91
S01981,2023-12-11,P007,C009,5,479.5,2397.5
S01982,2023-12-11,P014,C008,5,174.78,873.9
S01983,2023-12-11,P015,C006,8,6.07,48.56
S01984,2023-12-11,P015,C014,1,5.85,5.85
S01985,2023-12-11,P002,C016,8,30.7,245.6
S01986,2023-12-11,P015,C011,7,6.22,43.54
S01987,2023-12-11,P014,C004,3,183.56,550.68
S01988,2023-12-12,P002,C012,7,30.3,212.1
S01989,2023-12-12,P014,C018,6,179.15,1074.9
S01990,2023-12-12,P001,C002,3,1316.91,3950.73
S01991,2023-12-12,P013,C005,1,148.5,148.5
S01992,2023-12-12,P011,C010,6,80.6,483.6
S01993,2023-12-12,P002,C006,4,30.04,120.16
S01994,2023-12-12,P013,C005,10,152.78,1527.8
S01995,2023-12-12,P013,C011,8,149.67,1197.36
S01996,2023-12-12,P012,C005,5,193.46,967.3
S01997,2023-12-12,P010,C011,5,8.72,43.6
S01998,2023-12-12,P007,C012,3,494.66,1483.98
S01999,2023-12-13,P014,C019,4,171.36,685.44
S02000,2023-12-13,P001,C018,10,1316.45,13164.5
S02001,2023-12-13,P015,C003,8,5.81,46.48
S02002,2023-12-13,P012,C006,1,198.01,198.01
S02003,2023-12-13,P007,C020,5,482.45,2412.25
S02004,2023-12-13,P006,C006,10,240.42,2404.2
S02005,2023-12-13,P012,C017,7,205.46,1438.22
S02006,2023-12-13,P015,C015,8,5.76,46.08
S02007,2023-12-13,P012,C007,4,208.91,835.64
S02008,2023-12-13,P014,C009,5,184.43,922.15
S02009,2023-12-14,P003,C014,4,50.49,201.96
S02010,2023-12-14,P014,C010,4,178.52,714.08
S02011,2023-12-14,P007,C005,1,489.5,489.5
S02012,2023-12-14,P005,C008,10,348.27,3482.7
S02013,2023-12-14,P004,C012,10,91.65,916.5
S02014,2023-12-14,P008,C003,1,39.87,39.87
S02015,2023-12-14,P014,C011,7,183.35,1283.45
S02016,2023-12-14,P012,C013,7,204.71,1432.97
S02017,2023-12-14,P005,C003,2,351.98,703.96
S02018,2023-12-14,P001,C011,4,1296.21,5184.84
S02019,2023-12-15,P010,C020,1,8.55,8.55
S02020,2023-12-15,P009,C020,7,12.73,89.11
S02021,2023-12-15,P007,C012,3,523.39,1570.17
S02022,2023-12-15,P009,C002,10,12.57,125.7
S02023,2023-12-15,P003,C017,8,52.14,417.12
S02024,2023-12-15,P015,C015,3,5.74,17.22
S02025,2023-12-15,P012,C017,7,192.83,1349.81
S02026,2023-12-15,P002,C011,1,31.43,31.43
S02027,2023-12-15,P008,C009,6,41.69,250.14
S02028,2023-12-16,P015,C009,10,6.19,61.9
S02029,2023-12-16,P015,C009,9,5.88,52.92
S02030,2023-12-16,P015,C006,6,6.13,36.78
S02031,2023-12-16,P008,C005,9,41.4,372.6
S02032,2023-12-16,P011,C015,1,77.5,77.5
S02033,2023-12-16,P001,C008,3,1239.65,3718.95
S02034,2023-12-16,P005,C006,8,347.77,2782.16
S02035,2023-12-16,P015,C016,1,5.95,5.95
S02036,2023-12-16,P012,C018,8,199.15,1593.2
S02037,2023-12-17,P014,C005,2,177.28,354.56
S02038,2023-12-17,P004,C010,3,93.0,279.0
S02039,2023-12-17,P012,C017,5,201.25,1006.25
S02040,2023-12-17,P011,C019,4,80.66,322.64
S02041,2023-12-17,P001,C017,10,1258.46,12584.6
S02042,2023-12-17,P015,C003,4,6.15,24.6
S02043,2023-12-17,P011,C004,6,76.2,457.2
S02044,2023-12-18,P011,C004,7,78.98,552.86
S02045,2023-12-18,P015,C004,6,5.78,34.68
S02046,2023-12-18,P002,C015,8,29.85,238.8
S02047,2023-12-18,P005,C020,1,344.02,344.02
S02048,2023-12-18,P001,C020,8,1277.23,10217.84
S02049,2023-12-18,P012,C019,3,194.22,582.66
S02050,2023-12-18,P001,C010,6,1338.75,8032.5
S02051,2023-12-18,P012,C003,9,209.03,1881.27
S02052,2023-12-18,P007,C003,7,487.75,3414.25
S02053,2023-12-18,P004,C013,2,85.68,171.36
S02054,2023-12-18,P004,C006,7,92.51,647.57
S02055,2023-12-18,P005,C005,2,342.94,685.88
S02056,2023-12-19,P012,C010,10,192.62,1926.2
S02057,2023-12-19,P011,C004,6,80.09,480.54
S02058,2023-12-19,P008,C015,7,39.9,279.3
S02059,2023-12-19,P010,C020,7,8.62,60.34
